29	H5	8730	266.86	3965.94	541.45
29	H5	8730	267.18	4138.68	548.13
29	H5	8730	267.49	4313.53	554.8
29	H5	8730	267.81	4490.49	561.48
29	H5	8730	268.13	4669.21	565.18
29	H5	8730	268.45	4848.78	567.75
29	H5	8730	268.77	5029.13	570.33
29	H5	8730	269.09	5210.29	572.91
29	H5	8730	269.4	5392.25	575.48
29	H5	8730	269.72	5574.99	578.06
29	H5	8730	270.04	5758.52	580.63
29	H5	8730	270.36	5942.85	583.21
29	H5	8730	270.68	6127.97	585.79
29	H5	8730	270.99	6313.89	588.36
29	H5	8730	271.31	6500.6	590.94
29	H5	8730	271.63	6688.12	593.52
29	H5	8730	271.95	6876.39	595.75
29	H5	8730	272.27	7065.26	597.68
29	H5	8730	272.59	7254.71	599.61
29	H5	8730	272.9	7444.73	601.54
29	H5	8730	273.22	7635.33	603.47
29	H5	8730	273.54	7826.51	605.4
29	H5	8730	273.86	8018.52	609.15
29	H5	8730	274.18	8211.81	613.32
29	H5	8730	274.49	8406.39	617.5
